EAR,EAR_asym,MAR,BROW,PITCH,label
0.19644351060219023,0.11235245811822278,0.006106556564545627,0.18545700260633063,162.6913950353178,1
0.18530339689801106,0.1259386936740432,0.00371189846689651,0.18112918719781684,163.8726739354603,1
0.20688939469950907,0.05493667256724538,0.0056493067456095,0.1859066356030126,161.90589482906546,1
0.21335545696228675,0.07094809838171237,0.0025140769178242776,0.18566033958704684,161.5501696656961,1
0.20969802902551926,0.03747991263730696,0.005316740599456008,0.18481224977054175,161.14853945495582,1
0.1927426430743801,0.023370050078473842,0.0019624640972786315,0.18442561901359825,161.7555628318426,1
0.19256213323868088,0.016387921541766604,0.0031963642523119397,0.18326614550130005,161.9540601392585,1
0.20231775386955322,0.08937079669190096,0.004519940484344383,0.18124993378039636,161.71786652530292,1
0.17373832000637085,0.0819458835280385,0.002407254703651468,0.18454011542588286,162.00662224197046,1
0.1991201267759805,0.07763788794006649,0.005744643640804044,0.1835312019456115,162.4786455061935,1
0.19924682738713748,0.09773522367306264,0.0020876852988811513,0.1827822734879625,161.57816749247996,1
0.19155317631480945,0.06558162467979625,0.006031792824828711,0.18666712505839625,163.03150965820794,1
0.18861171926252118,0.07930937232807933,0.004926323992816353,0.18149636696533752,161.28339034640723,1
0.2111240925756254,0.04788914497651192,0.004792246362153525,0.18171034412526627,161.22917002887553,1
0.20298722755796642,0.05306100395077468,0.0034059929503558496,0.1856743960707884,161.58948216668676,1
0.20444807534025666,0.021312015265228246,0.004534343937710966,0.18485771954746194,161.35367088877703,1
0.19511533603421402,0.05177951228884742,0.005044271436165971,0.18432619870580674,160.99329904871078,1
0.2177564531699569,0.02034079041733622,0.005122589834688228,0.18059583721818226,160.9374011641277,1
0.20322867000317824,0.04079791455882631,0.004020949995605271,0.18299662905597958,161.33323460820966,1
0.1982460385254819,0.07911771906910856,0.005045257465331192,0.18550712130878386,162.27431143744468,1
0.2049865533874993,0.10985447246382879,0.003874326200137614,0.18427872745335797,162.30928130522446,1
0.02346957737145762,0.03511817618210214,0.004315306464492567,0.22316417818827478,159.1805639870497,1
0.11846225372984442,0.08896432371750312,0.0038772083620242856,0.19894176941400665,162.389461884574,1
0.1875007783505387,0.03888959973583228,0.002661283700403115,0.1892202181281904,163.4558602105915,1
0.04958454138266042,0.03173650625232445,0.004766579657656754,0.21697140271397122,161.6098856731703,1
0.16785797261406227,0.1025861590363868,0.0036708328674055998,0.1937483709864071,160.84587134273545,1
0.18797194576578602,0.07662709849255181,0.005017236899747421,0.19238670039432657,162.70872916876513,1
0.19231500047039418,0.06136821633258452,0.003260323237723548,0.1877298738728257,161.4967069531641,1
0.17041738193846273,0.0059590044239027085,0.004580904877561276,0.18993318267037804,162.94976316851358,1
0.07539284753583923,0.009812584159767712,0.0021258304809220266,0.21057213877556927,159.76203533608464,1
0.16000871909685788,0.061010644298645195,0.005740414482039518,0.1953250564192519,161.55215302811203,1
0.13265273456319565,0.11346581466420183,0.004218923907871125,0.19985503318036527,161.27795350875772,1
0.14211422620841277,0.10358431623901436,0.001790484792270618,0.1983246078618523,160.62664827849804,1
0.16642614893666485,0.0036525032070091334,0.004901848036459519,0.1920388455796615,161.7379942921742,1
0.20474024134528412,0.053932747630352024,0.0027260104620545214,0.1868606982935393,162.05402760982977,1
0.20997212006533464,0.036316293454436266,0.0025356436381566536,0.18856004715591868,161.13960957279718,1
0.1905653118133642,0.019982952821364253,0.0037202678230329827,0.1885226596918358,160.80838199392804,1
0.1879706345856813,0.01046732952791013,0.00308211379236115,0.18965766696686218,160.8562037348861,1
0.19910323250174564,0.02447467018177879,0.003594445165476259,0.1886444248099369,161.4810897785415,1
0.21115202207866038,0.0822875304323008,0.0041155244347320305,0.18579479859610679,161.91116834362558,1
0.1952682135280308,0.05639131748956208,0.003749263700991389,0.18718698589650232,161.1136332118511,1
0.21431298370447024,0.01998337425815394,0.005492307214253241,0.18613291067873802,161.0539529006946,1
0.2015677523344073,0.0016870645887835378,0.002842366287701647,0.1898132830296,161.1805276321463,1
0.20192539767679646,0.04179873987570268,0.004333576442069425,0.189860259502423,160.9432668471013,1
0.1881776072741988,0.01528782391066455,0.003787957408083752,0.1907294172905032,161.01424971001015,1
0.07296379775952458,0.020011365492466807,0.002986696251202168,0.21213316757803585,159.5928448790667,1
0.16234369950483699,0.09962111133164385,0.005445964910730447,0.1873788905760894,162.1918610386859,1
0.21367945469241048,0.02728381901181931,0.004915582151242154,0.17986281952366318,161.66018132607306,1
0.21826495772545412,0.03600197558133286,0.002101534708729942,0.1796716173240407,161.64564113435867,1
0.1926524509512332,0.10089238094884379,0.005099439065734322,0.17979991520774724,160.86582353350622,1
0.13212837300216546,0.029279918832891966,0.002725075614853391,0.18461852957484642,167.22920188319125,1
0.12184607263261019,0.08799549090702136,0.0021892763999430574,0.18411846131607187,166.61930944437918,1
0.1343647905956539,0.002696368006561589,0.0031564461120145706,0.18551684003966012,164.83114117901567,1
0.21006337770724084,0.09384457057251844,0.002264720862847799,0.16914214842843545,165.19818497221252,1
0.2157069821939735,0.06936410995856745,0.004019092741472741,0.1702976478347832,165.46717598895373,1
0.16458487192478471,0.09550005059347928,0.003806535296166541,0.17831787650583222,166.7654538482128,1
0.1964946486677886,0.04479829447812336,0.0023013949501908934,0.17123638667833385,166.23295858160293,1
0.19858101266082234,0.1086181292802181,0.003169127653611466,0.17555288163244065,165.52531303825302,1
0.15230369866749804,0.01336596292254133,0.0017860463279513394,0.1828624914796209,165.57678895964054,1
0.15407709136576075,0.031384890375341645,0.0032885377624293005,0.18179943738134569,165.95310008476233,1
0.17136293922601253,0.055251284819090446,0.0012220578489874562,0.18229804987758977,166.9886702848683,1
0.16549026535451003,0.11862556310630956,0.004389349299703171,0.17979136465113796,165.82042619418144,1
0.16822457651482783,0.04357317839982511,0.0028934278768746728,0.1723683077251684,166.3018557135111,1
0.20006351256152988,0.025359760199721,0.00406219553154229,0.17102556312166242,164.93127825625865,1
0.2050918674171857,0.08158665697640219,0.0018078755020310155,0.17089886073200733,164.70406202631327,1
0.21984993476021036,0.07398394679657119,0.001285882260428855,0.17039394714402578,165.9905038209651,1
0.19384411479832325,0.10983640568755035,0.003497388058160339,0.1776064734848343,166.87618069158853,1
0.1694366785571773,0.17232802052324436,0.0033966678183272245,0.18251797020734772,164.42714593991965,1
0.17225705692978893,0.04023644417582212,0.003609407768647418,0.18034635980696512,162.8286815464051,1
0.10728593533847955,0.018899418685096966,0.0026758411855234672,0.1940853653886708,161.6195181256237,1
0.15539840030965024,0.049644685825771306,0.0018659394024720351,0.18399175784018978,164.32592298307736,1
0.16405284015582033,0.011601144536536462,0.004408513798391458,0.18566389038256542,164.24094911926238,1
0.1799237322852964,0.0491866247920798,0.003557507497806912,0.1852807905098084,164.60206450237789,1
0.19904292109499416,0.11272411940998173,0.0033998150548770778,0.17859971460487473,163.579869121792,1
0.1792321552754683,0.06537033281406118,0.005807857615896369,0.18072728641287,164.54014857806712,1
